product_index,sku_code,design_nr,category,size,color
469,BTM050-SHA-XL,BTM050,SHARARA,XL,Cream
470,BTM050-SHA-XXL,BTM050,SHARARA,XXL,Cream
471,BTM051-SHA-L,BTM051,SHARARA,L,Black
472,BTM051-SHA-M,BTM051,SHARARA,M,Black
473,BTM051-SHA-S,BTM051,SHARARA,S,Black
474,BTM051-SHA-XL,BTM051,SHARARA,XL,Black
475,BTM051-SHA-XXL,BTM051,SHARARA,XXL,Black
476,BTM052-SHA-L,BTM052,SHARARA,L,Pink
477,BTM052-SHA-M,BTM052,SHARARA,M,Pink
478,BTM052-SHA-S,BTM052,SHARARA,S,Pink
479,BTM052-SHA-XL,BTM052,SHARARA,XL,Pink
480,BTM052-SHA-XXL,BTM052,SHARARA,XXL,Pink
481,BTM053-SHA-L,BTM053,SHARARA,L,Red
482,BTM053-SHA-M,BTM053,SHARARA,M,Red
483,BTM053-SHA-S,BTM053,SHARARA,S,Red
484,BTM053-SHA-XL,BTM053,SHARARA,XL,Red
485,BTM053-SHA-XXL,BTM053,SHARARA,XXL,Red
486,BTM054-SK-L,BTM054,SKIRT,L,Black
487,BTM054-SK-M,BTM054,SKIRT,M,Black
488,BTM054-SK-S,BTM054,SKIRT,S,Black
489,BTM054-SK-XL,BTM054,SKIRT,XL,Black
490,BTM054-SK-XXL,BTM054,SKIRT,XXL,Black
491,BTM055-SK-L,BTM055,SKIRT,L,OFF WHITE
492,BTM055-SK-M,BTM055,SKIRT,M,OFF WHITE
493,BTM055-SK-S,BTM055,SKIRT,S,OFF WHITE
494,BTM055-SK-XL,BTM055,SKIRT,XL,OFF WHITE
495,BTM055-SK-XXL,BTM055,SKIRT,XXL,OFF WHITE
496,BTM056-SHA-L,BTM056,SHARARA,L,Black
497,BTM056-SHA-M,BTM056,SHARARA,M,Black
498,BTM056-SHA-S,BTM056,SHARARA,S,Black
499,BTM056-SHA-XL,BTM056,SHARARA,XL,Black
500,BTM056-SHA-XXL,BTM056,SHARARA,XXL,Black
501,BTM057-SHA-L,BTM057,SHARARA,L,Navy Blue
502,BTM057-SHA-M,BTM057,SHARARA,M,Navy Blue
503,BTM057-SHA-S,BTM057,SHARARA,S,Navy Blue
504,BTM057-SHA-XL,BTM057,SHARARA,XL,Navy Blue
505,BTM057-SHA-XXL,BTM057,SHARARA,XXL,Navy Blue
506,BTM058-SHA-L,BTM058,SHARARA,L,Cream
507,BTM058-SHA-M,BTM058,SHARARA,M,Cream
508,BTM058-SHA-S,BTM058,SHARARA,S,Cream
509,BTM058-SHA-XL,BTM058,SHARARA,XL,Cream
510,BTM058-SHA-XXL,BTM058,SHARARA,XXL,Cream
511,BTM059-SK-L,BTM059,SKIRT,L,OFF WHITE
512,BTM059-SK-M,BTM059,SKIRT,M,OFF WHITE
513,BTM059-SK-S,BTM059,SKIRT,S,OFF WHITE
514,BTM059-SK-XL,BTM059,SKIRT,XL,OFF WHITE
515,BTM059-SK-XXL,BTM059,SKIRT,XXL,OFF WHITE
516,BTM060-SK-L,BTM060,SKIRT,L,Black
517,BTM060-SK-M,BTM060,SKIRT,M,Black
518,BTM060-SK-S,BTM060,SKIRT,S,Black
519,BTM060-SK-XL,BTM060,SKIRT,XL,Black
520,BTM060-SK-XXL,BTM060,SKIRT,XXL,Black
521,CH201-RED-L,CH201,AN : LEGGINGS,L,Red
522,CH201-RED-M,CH201,AN : LEGGINGS,M,Red
523,CH201-RED-S,CH201,AN : LEGGINGS,S,Red
524,CH201-RED-XL,CH201,AN : LEGGINGS,XL,Red
525,CH201-RED-XXL,CH201,AN : LEGGINGS,XXL,Red
526,CH202-ORANGE-L,CH202,AN : LEGGINGS,L,Orange
527,CH202-ORANGE-M,CH202,AN : LEGGINGS,M,Orange
528,CH202-ORANGE-S,CH202,AN : LEGGINGS,S,Orange
529,CH202-ORANGE-XL,CH202,AN : LEGGINGS,XL,Orange
530,CH202-ORANGE-XXL,CH202,AN : LEGGINGS,XXL,Orange
531,CH203-MAROON,CH203,AN : LEGGINGS,FREE,Maroon
532,CH203-MAROON-L,CH203,AN : LEGGINGS,L,Maroon
533,CH203-MAROON-M,CH203,AN : LEGGINGS,M,Maroon
534,CH203-MAROON-S,CH203,AN : LEGGINGS,S,Maroon
535,CH203-MAROON-XL,CH203,AN : LEGGINGS,XL,Maroon
536,CH203-MAROON-XXL,CH203,AN : LEGGINGS,XXL,Maroon
537,CH204-PURPLE-L,CH204,AN : LEGGINGS,L,Purple
538,CH204-PURPLE-M,CH204,AN : LEGGINGS,M,Purple
539,CH204-PURPLE-S,CH204,AN : LEGGINGS,S,Purple
540,CH204-PURPLE-XL,CH204,AN : LEGGINGS,XL,Purple
541,CH204-PURPLE-XXL,CH204,AN : LEGGINGS,XXL,Purple
542,CH205-YELLOW-L,CH205,AN : LEGGINGS,L,Yellow
543,CH205-YELLOW-M,CH205,AN : LEGGINGS,M,Yellow
544,CH205-YELLOW-S,CH205,AN : LEGGINGS,S,Yellow
545,CH205-YELLOW-XL,CH205,AN : LEGGINGS,XL,Yellow
546,CH205-YELLOW-XXL,CH205,AN : LEGGINGS,XXL,Yellow
547,CH206-GREEN-L,CH206,AN : LEGGINGS,L,Green
548,CH206-GREEN-M,CH206,AN : LEGGINGS,M,Green
549,CH206-GREEN-S,CH206,AN : LEGGINGS,S,Green
550,CH206-GREEN-XL,CH206,AN : LEGGINGS,XL,Green
551,CH206-GREEN-XXL,CH206,AN : LEGGINGS,XXL,Green
552,CH207-PINK-L,CH207,AN : LEGGINGS,L,Pink
553,CH207-PINK-M,CH207,AN : LEGGINGS,M,Pink
554,CH207-PINK-S,CH207,AN : LEGGINGS,S,Pink
555,CH207-PINK-XL,CH207,AN : LEGGINGS,XL,Pink
556,CH207-PINK-XXL,CH207,AN : LEGGINGS,XXL,Pink
557,CH208-MUSTARD-L,CH208,AN : LEGGINGS,L,Mustard
558,CH208-MUSTARD-M,CH208,AN : LEGGINGS,M,Mustard
559,CH208-MUSTARD-S,CH208,AN : LEGGINGS,S,Mustard
560,CH208-MUSTARD-XL,CH208,AN : LEGGINGS,XL,Mustard
561,CH208-MUSTARD-XXL,CH208,AN : LEGGINGS,XXL,Mustard
562,CH209-BIEGE-L,CH209,AN : LEGGINGS,L,Beige
563,CH209-BIEGE-M,CH209,AN : LEGGINGS,M,Beige
564,CH209-BIEGE-S,CH209,AN : LEGGINGS,S,Beige
565,CH209-BIEGE-XL,CH209,AN : LEGGINGS,XL,Beige
566,CH209-BIEGE-XXL,CH209,AN : LEGGINGS,XXL,Beige
567,CH210-NAVY-L,CH210,AN : LEGGINGS,L,Navy Blue
568,CH210-NAVY-M,CH210,AN : LEGGINGS,M,Navy Blue
569,CH210-NAVY-S,CH210,AN : LEGGINGS,S,Navy Blue
570,CH210-NAVY-XL,CH210,AN : LEGGINGS,XL,Navy Blue
571,CH210-NAVY-XXL,CH210,AN : LEGGINGS,XXL,Navy Blue
572,CH211-BLACK-L,CH211,AN : LEGGINGS,L,Black
573,CH211-BLACK-M,CH211,AN : LEGGINGS,M,Black
574,CH211-BLACK-S,CH211,AN : LEGGINGS,S,Black
575,CH211-BLACK-XL,CH211,AN : LEGGINGS,XL,Black
576,CH211-BLACK-XXL,CH211,AN : LEGGINGS,XXL,Black
577,CH212-WHITE-L,CH212,AN : LEGGINGS,L,White
578,CH212-WHITE-M,CH212,AN : LEGGINGS,M,White
579,CH212-WHITE-S,CH212,AN : LEGGINGS,S,White
580,CH212-WHITE-XL,CH212,AN : LEGGINGS,XL,White
581,CH212-WHITE-XXL,CH212,AN : LEGGINGS,XXL,White
582,CH213-BROWN-L,CH213,AN : LEGGINGS,L,Brown
583,CH213-BROWN-M,CH213,AN : LEGGINGS,M,Brown
584,CH213-BROWN-S,CH213,AN : LEGGINGS,S,Brown
585,CH213-BROWN-XL,CH213,AN : LEGGINGS,XL,Brown
586,CH213-BROWN-XXL,CH213,AN : LEGGINGS,XXL,Brown
587,J0001-DR-L,J0001,DRESS,L,Pink
588,J0001-DR-M,J0001,DRESS,M,Pink
589,J0001-DR-S,J0001,DRESS,S,Pink
590,J0001-DR-XL,J0001,DRESS,XL,Pink
591,J0001-DR-XS,J0001,DRESS,XS,Pink
592,J0001-DR-XXL,J0001,DRESS,XXL,Pink
593,J0001-DR-XXXL,J0001,DRESS,XXXL,Pink
594,J0002-SKD-L,J0002,KURTA SET,L,Peach
595,J0002-SKD-M,J0002,KURTA SET,M,Peach
596,J0002-SKD-S,J0002,KURTA SET,S,Peach
597,J0002-SKD-XL,J0002,KURTA SET,XL,Peach
598,J0002-SKD-XS,J0002,KURTA SET,XS,Peach
599,J0002-SKD-XXL,J0002,KURTA SET,XXL,Peach
600,J0002-SKD-XXXL,J0002,KURTA SET,XXXL,Peach
601,J0003-SET-L,J0003,KURTA SET,L,Mustard
602,J0003-SET-M,J0003,KURTA SET,M,Mustard
603,J0003-SET-S,J0003,KURTA SET,S,Mustard
604,J0003-SET-XL,J0003,KURTA SET,XL,Mustard
605,J0003-SET-XS,J0003,KURTA SET,XS,Mustard
606,J0003-SET-XXL,J0003,KURTA SET,XXL,Mustard
607,J0003-SET-XXXL,J0003,KURTA SET,XXXL,Mustard
608,J0004-SKD-L,J0004,KURTA SET,L,Grey
609,J0004-SKD-M,J0004,KURTA SET,M,Grey
610,J0004-SKD-S,J0004,KURTA SET,S,Grey
611,J0004-SKD-XL,J0004,KURTA SET,XL,Grey
612,J0004-SKD-XS,J0004,KURTA SET,XS,Grey
613,J0004-SKD-XXL,J0004,KURTA SET,XXL,Grey
614,J0004-SKD-XXXL,J0004,KURTA SET,XXXL,Grey
615,J0005-DR-L,J0005,DRESS,L,Light Green
616,J0005-DR-M,J0005,DRESS,M,Light Green
617,J0005-DR-S,J0005,DRESS,S,Light Green
618,J0005-DR-XL,J0005,DRESS,XL,Light Green
619,J0005-DR-XS,J0005,DRESS,XS,Light Green
620,J0005-DR-XXL,J0005,DRESS,XXL,Light Green
621,J0005-DR-XXXL,J0005,DRESS,XXXL,Light Green
622,J0006-SET-L,J0006,DRESS,L,Mustard
623,J0006-SET-M,J0006,DRESS,M,Mustard
624,J0006-SET-S,J0006,DRESS,S,Mustard
625,J0006-SET-XL,J0006,DRESS,XL,Mustard
626,J0006-SET-XS,J0006,DRESS,XS,Mustard
627,J0006-SET-XXL,J0006,DRESS,XXL,Mustard
628,J0006-SET-XXXL,J0006,DRESS,XXXL,Mustard
629,J0007-SKD-L,J0007,KURTA SET,L,Red
630,J0007-SKD-M,J0007,KURTA SET,M,Red
631,J0007-SKD-S,J0007,KURTA SET,S,Red
632,J0007-SKD-XL,J0007,KURTA SET,XL,Red
633,J0007-SKD-XS,J0007,KURTA SET,XS,Red
634,J0007-SKD-XXL,J0007,KURTA SET,XXL,Red
635,J0007-SKD-XXXL,J0007,KURTA SET,XXXL,Red
636,J0008-SKD-L,J0008,KURTA SET,L,Mustard
637,J0008-SKD-M,J0008,KURTA SET,M,Mustard
638,J0008-SKD-S,J0008,KURTA SET,S,Mustard
639,J0008-SKD-XL,J0008,KURTA SET,XL,Mustard
640,J0008-SKD-XS,J0008,KURTA SET,XS,Mustard
641,J0008-SKD-XXL,J0008,KURTA SET,XXL,Mustard
642,J0008-SKD-XXXL,J0008,KURTA SET,XXXL,Mustard
643,J0009-SKD-L,J0009,KURTA SET,L,Pink
644,J0009-SKD-M,J0009,KURTA SET,M,Pink
645,J0009-SKD-S,J0009,KURTA SET,S,Pink
646,J0009-SKD-XL,J0009,KURTA SET,XL,Pink
647,J0009-SKD-XS,J0009,KURTA SET,XS,Pink
648,J0009-SKD-XXL,J0009,KURTA SET,XXL,Pink
649,J0009-SKD-XXXL,J0009,KURTA SET,XXXL,Pink
650,J0010-LCD-L,J0010,LEHENGA CHOLI,L,Peach
651,J0010-LCD-M,J0010,LEHENGA CHOLI,M,Peach
652,J0010-LCD-S,J0010,LEHENGA CHOLI,S,Peach
653,J0010-LCD-XL,J0010,LEHENGA CHOLI,XL,Peach
654,J0010-LCD-XS,J0010,LEHENGA CHOLI,XS,Peach
655,J0010-LCD-XXL,J0010,LEHENGA CHOLI,XXL,Peach
656,J0010-LCD-XXXL,J0010,LEHENGA CHOLI,XXXL,Peach
657,J0011-LCD-L,J0011,LEHENGA CHOLI,L,Pink
658,J0011-LCD-M,J0011,LEHENGA CHOLI,M,Pink
659,J0011-LCD-S,J0011,LEHENGA CHOLI,S,Pink
660,J0011-LCD-XL,J0011,LEHENGA CHOLI,XL,Pink
661,J0011-LCD-XS,J0011,LEHENGA CHOLI,XS,Pink
662,J0011-LCD-XXL,J0011,LEHENGA CHOLI,XXL,Pink
663,J0011-LCD-XXXL,J0011,LEHENGA CHOLI,XXXL,Pink
664,J0012-SKD-L,J0012,KURTA SET,L,Green
665,J0012-SKD-M,J0012,KURTA SET,M,Green
666,J0012-SKD-S,J0012,KURTA SET,S,Green
667,J0012-SKD-XL,J0012,KURTA SET,XL,Green
668,J0012-SKD-XS,J0012,KURTA SET,XS,Green
669,J0012-SKD-XXL,J0012,KURTA SET,XXL,Green
670,J0012-SKD-XXXL,J0012,KURTA SET,XXXL,Green
671,J0013-SKD-L,J0013,KURTA SET,L,Light Green
672,J0013-SKD-M,J0013,KURTA SET,M,Light Green
673,J0013-SKD-S,J0013,KURTA SET,S,Light Green
674,J0013-SKD-XL,J0013,KURTA SET,XL,Light Green
675,J0013-SKD-XS,J0013,KURTA SET,XS,Light Green
676,J0013-SKD-XXL,J0013,KURTA SET,XXL,Light Green
677,J0013-SKD-XXXL,J0013,KURTA SET,XXXL,Light Green
678,J0014-LCD-L,J0014,LEHENGA CHOLI,L,Mustard
679,J0014-LCD-M,J0014,LEHENGA CHOLI,M,Mustard
680,J0014-LCD-S,J0014,LEHENGA CHOLI,S,Mustard
681,J0014-LCD-XL,J0014,LEHENGA CHOLI,XL,Mustard
682,J0014-LCD-XS,J0014,LEHENGA CHOLI,XS,Mustard
683,J0014-LCD-XXL,J0014,LEHENGA CHOLI,XXL,Mustard
684,J0014-LCD-XXXL,J0014,LEHENGA CHOLI,XXXL,Mustard
685,J0015-DR-L,J0015,DRESS,L,Light Pink
686,J0015-DR-M,J0015,DRESS,M,Light Pink
687,J0015-DR-S,J0015,DRESS,S,Light Pink
688,J0015-DR-XL,J0015,DRESS,XL,Light Pink
689,J0015-DR-XS,J0015,DRESS,XS,Light Pink
690,J0015-DR-XXL,J0015,DRESS,XXL,Light Pink
691,J0015-DR-XXXL,J0015,DRESS,XXXL,Light Pink
692,J0016-DR-L,J0016,DRESS,L,Mustard
693,J0016-DR-M,J0016,DRESS,M,Mustard
694,J0016-DR-S,J0016,DRESS,S,Mustard
695,J0016-DR-XL,J0016,DRESS,XL,Mustard
696,J0016-DR-XS,J0016,DRESS,XS,Mustard
697,J0016-DR-XXL,J0016,DRESS,XXL,Mustard
698,J0016-DR-XXXL,J0016,DRESS,XXXL,Mustard
699,J0019-SET-L,J0019,SET,L,Red
700,J0019-SET-M,J0019,SET,M,Red
701,J0019-SET-S,J0019,SET,S,Red
702,J0019-SET-XS,J0019,SET,XS,Red
703,J0019-SET-XXL,J0019,SET,XXL,Red
704,J0019-SET-XXXL,J0019,SET,XXXL,Red
705,J0020-SET-L,J0020,SET,L,Yellow
706,J0020-SET-M,J0020,SET,M,Yellow
707,J0020-SET-S,J0020,SET,S,Yellow
708,J0020-SET-XL,J0020,SET,XL,Yellow
709,J0020-SET-XS,J0020,SET,XS,Yellow
710,J0020-SET-XXL,J0020,SET,XXL,Yellow
711,J0020-SET-XXXL,J0020,SET,XXXL,Yellow
712,J0021-TP-L,J0021,TOP,L,Red
713,J0021-TP-M,J0021,TOP,M,Red
714,J0021-TP-S,J0021,TOP,S,Red
715,J0021-TP-XL,J0021,TOP,XL,Red
716,J0021-TP-XS,J0021,TOP,XS,Red
717,J0021-TP-XXL,J0021,TOP,XXL,Red
718,J0021-TP-XXXL,J0021,TOP,XXXL,Red
719,J0022-KR-L,J0022,KURTA,L,Lemon Yellow
720,J0022-KR-S,J0022,KURTA,S,Lemon Yellow
721,J0022-KR-XS,J0022,KURTA,XS,Lemon Yellow
722,J0022-KR-XXXL,J0022,KURTA,XXXL,Lemon Yellow
723,J0023-TP-L,J0023,TOP,L,Turquoise Blue
724,J0023-TP-M,J0023,TOP,M,Turquoise Blue
725,J0023-TP-S,J0023,TOP,S,Turquoise Blue
726,J0023-TP-XL,J0023,TOP,XL,Turquoise Blue
727,J0023-TP-XS,J0023,TOP,XS,Turquoise Blue
728,J0023-TP-XXL,J0023,TOP,XXL,Turquoise Blue
729,J0023-TP-XXXL,J0023,TOP,XXXL,Turquoise Blue
730,J0024-KR-L,J0024,KURTA,L,Sea Green
731,J0024-KR-M,J0024,KURTA,M,Sea Green
732,J0024-KR-S,J0024,KURTA,S,Sea Green
733,J0024-KR-XL,J0024,KURTA,XL,Sea Green
734,J0024-KR-XS,J0024,KURTA,XS,Sea Green
735,J0024-KR-XXL,J0024,KURTA,XXL,Sea Green
736,J0024-KR-XXXL,J0024,KURTA,XXXL,Sea Green
737,J0025-DR-L,J0025,DRESS,L,Sea Green
738,J0025-DR-M,J0025,DRESS,M,Sea Green
739,J0025-DR-S,J0025,DRESS,S,Sea Green
740,J0025-DR-XL,J0025,DRESS,XL,Sea Green
741,J0025-DR-XS,J0025,DRESS,XS,Sea Green
742,J0025-DR-XXL,J0025,DRESS,XXL,Sea Green
743,J0025-DR-XXXL,J0025,DRESS,XXXL,Sea Green
744,J0026-KR-L,J0026,KURTA,L,Turquoise Green
745,J0026-KR-M,J0026,KURTA,M,Turquoise Green
746,J0026-KR-S,J0026,KURTA,S,Turquoise Green
747,J0026-KR-XL,J0026,KURTA,XL,Turquoise Green
748,J0026-KR-XS,J0026,KURTA,XS,Turquoise Green
749,J0026-KR-XXL,J0026,KURTA,XXL,Turquoise Green
750,J0026-KR-XXXL,J0026,KURTA,XXXL,Turquoise Green
751,J0027-SET-L,J0027,SET,L,Turquoise Green
752,J0027-SET-M,J0027,SET,M,Turquoise Green
753,J0027-SET-S,J0027,SET,S,Turquoise Green
754,J0027-SET-XL,J0027,SET,XL,Turquoise Green
755,J0027-SET-XS,J0027,SET,XS,Turquoise Green
756,J0027-SET-XXL,J0027,SET,XXL,Turquoise Green
757,J0027-SET-XXXL,J0027,SET,XXXL,Turquoise Green
758,J0028-KR-L,J0028,KURTA,L,Red
759,J0028-KR-M,J0028,KURTA,M,Red
760,J0028-KR-S,J0028,KURTA,S,Red
761,J0028-KR-XL,J0028,KURTA,XL,Red
762,J0028-KR-XS,J0028,KURTA,XS,Red
763,J0028-KR-XXL,J0028,KURTA,XXL,Red
764,J0028-KR-XXXL,J0028,KURTA,XXXL,Red
765,J0029-KR-S,J0029,KURTA,S,Pink
766,J0029-KR-XS,J0029,KURTA,XS,Pink
767,J0029-KR-XXL,J0029,KURTA,XXL,Pink
768,J0029-KR-XXXL,J0029,KURTA,XXXL,Pink
769,J0030-TP-L,J0030,TOP,L,Dark Green
770,J0030-TP-M,J0030,TOP,M,Dark Green
771,J0030-TP-S,J0030,TOP,S,Dark Green
772,J0030-TP-XS,J0030,TOP,XS,Dark Green
773,J0030-TP-XXL,J0030,TOP,XXL,Dark Green
774,J0030-TP-XXXL,J0030,TOP,XXXL,Dark Green
775,J0031-TP-XS,J0031,TOP,XS,Turquoise Green
776,J0033-KR-L,J0033,KURTA,L,LEMON 
777,J0033-KR-M,J0033,KURTA,M,LEMON 
778,J0033-KR-S,J0033,KURTA,S,LEMON 
779,J0033-KR-XL,J0033,KURTA,XL,LEMON 
780,J0033-KR-XS,J0033,KURTA,XS,LEMON 
781,J0033-KR-XXL,J0033,KURTA,XXL,LEMON 
782,J0033-KR-XXXL,J0033,KURTA,XXXL,LEMON 
783,J0034-SET-L,J0034,KURTA SET,L,LEMON
784,J0034-SET-M,J0034,KURTA SET,M,LEMON
785,J0034-SET-S,J0034,KURTA SET,S,LEMON
786,J0034-SET-XL,J0034,KURTA SET,XL,LEMON
787,J0034-SET-XS,J0034,KURTA SET,XS,LEMON
788,J0034-SET-XXL,J0034,KURTA SET,XXL,LEMON
789,J0034-SET-XXXL,J0034,KURTA SET,XXXL,LEMON
790,J0035-KR-M,J0035,KURTA,M,Lemon Yellow
791,J0035-KR-S,J0035,KURTA,S,Lemon Yellow
792,J0035-KR-XL,J0035,KURTA,XL,Lemon Yellow
793,J0035-KR-XS,J0035,KURTA,XS,Lemon Yellow
794,J0035-KR-XXXL,J0035,KURTA,XXXL,Lemon Yellow
795,J0036-TP-L,J0036,TOP,L,Grey
796,J0036-TP-M,J0036,TOP,M,Grey
797,J0036-TP-S,J0036,TOP,S,Grey
798,J0036-TP-XL,J0036,TOP,XL,Grey
799,J0036-TP-XS,J0036,TOP,XS,Grey
800,J0036-TP-XXL,J0036,TOP,XXL,Grey
801,J0036-TP-XXXL,J0036,TOP,XXXL,Grey
802,J0037-KR-L,J0037,KURTA,L,Sky Blue
803,J0037-KR-M,J0037,KURTA,M,Sky Blue
804,J0037-KR-S,J0037,KURTA,S,Sky Blue
805,J0037-KR-XL,J0037,KURTA,XL,Sky Blue
806,J0037-KR-XS,J0037,KURTA,XS,Sky Blue
807,J0037-KR-XXL,J0037,KURTA,XXL,Sky Blue
808,J0037-KR-XXXL,J0037,KURTA,XXXL,Sky Blue
809,J0038-DR-L,J0038,DRESS,L,Peach
810,J0038-DR-M,J0038,DRESS,M,Peach
811,J0038-DR-S,J0038,DRESS,S,Peach
812,J0038-DR-XL,J0038,DRESS,XL,Peach
813,J0038-DR-XS,J0038,DRESS,XS,Peach
814,J0038-DR-XXL,J0038,DRESS,XXL,Peach
815,J0038-DR-XXXL,J0038,DRESS,XXXL,Peach
816,J0039-SET-L,J0039,SET,L,Yellow
817,J0039-SET-M,J0039,SET,M,Yellow
818,J0039-SET-S,J0039,SET,S,Yellow
819,J0039-SET-XL,J0039,SET,XL,Yellow
820,J0039-SET-XS,J0039,SET,XS,Yellow
821,J0039-SET-XXL,J0039,SET,XXL,Yellow
822,J0039-SET-XXXL,J0039,SET,XXXL,Yellow
823,J0040-SET-L,J0040,SET,L,Light Green
824,J0040-SET-M,J0040,SET,M,Light Green
825,J0040-SET-S,J0040,SET,S,Light Green
826,J0040-SET-XL,J0040,SET,XL,Light Green
827,J0040-SET-XS,J0040,SET,XS,Light Green
828,J0040-SET-XXL,J0040,SET,XXL,Light Green
829,J0040-SET-XXXL,J0040,SET,XXXL,Light Green
830,J0041-SET-L,J0041,KURTA SET,L,Light Green
831,J0041-SET-M,J0041,KURTA SET,M,Light Green
832,J0041-SET-S,J0041,KURTA SET,S,Light Green
833,J0041-SET-XL,J0041,KURTA SET,XL,Light Green
834,J0041-SET-XS,J0041,KURTA SET,XS,Light Green
835,J0041-SET-XXL,J0041,KURTA SET,XXL,Light Green
836,J0041-SET-XXXL,J0041,KURTA SET,XXXL,Light Green
837,J0042-DR-L,J0042,DRESS,L,Turquoise Blue
838,J0042-DR-M,J0042,DRESS,M,Turquoise Blue
839,J0042-DR-S,J0042,DRESS,S,Turquoise Blue
840,J0042-DR-XL,J0042,DRESS,XL,Turquoise Blue
841,J0042-DR-XS,J0042,DRESS,XS,Turquoise Blue
842,J0042-DR-XXL,J0042,DRESS,XXL,Turquoise Blue
843,J0042-DR-XXXL,J0042,DRESS,XXXL,Turquoise Blue
844,J0043-SET-L,J0043,KURTA SET,L,Peach
845,J0043-SET-M,J0043,KURTA SET,M,Peach
846,J0043-SET-S,J0043,KURTA SET,S,Peach
847,J0043-SET-XL,J0043,KURTA SET,XL,Peach
848,J0043-SET-XS,J0043,KURTA SET,XS,Peach
849,J0043-SET-XXL,J0043,KURTA SET,XXL,Peach
850,J0043-SET-XXXL,J0043,KURTA SET,XXXL,Peach
851,J0044-TP-L,J0044,TOP,L,Sky Blue
852,J0044-TP-M,J0044,TOP,M,Sky Blue
853,J0044-TP-S,J0044,TOP,S,Sky Blue
854,J0044-TP-XL,J0044,TOP,XL,Sky Blue
855,J0044-TP-XS,J0044,TOP,XS,Sky Blue
856,J0044-TP-XXL,J0044,TOP,XXL,Sky Blue
857,J0044-TP-XXXL,J0044,TOP,XXXL,Sky Blue
858,J0046-TP-L,J0046,TOP,L,Grey
859,J0046-TP-M,J0046,TOP,M,Grey
860,J0046-TP-S,J0046,TOP,S,Grey
861,J0046-TP-XL,J0046,TOP,XL,Grey
862,J0046-TP-XS,J0046,TOP,XS,Grey
863,J0046-TP-XXL,J0046,TOP,XXL,Grey
864,J0046-TP-XXXL,J0046,TOP,XXXL,Grey
865,J0047-TP-L,J0047,TOP,L,Pink
866,J0047-TP-M,J0047,TOP,M,Pink
867,J0047-TP-S,J0047,TOP,S,Pink
868,J0047-TP-XL,J0047,TOP,XL,Pink
869,J0047-TP-XS,J0047,TOP,XS,Pink
870,J0047-TP-XXL,J0047,TOP,XXL,Pink
871,J0047-TP-XXXL,J0047,TOP,XXXL,Pink
872,J0048-TP-L,J0048,TOP,L,LIME GREEN
873,J0048-TP-M,J0048,TOP,M,LIME GREEN
874,J0048-TP-S,J0048,TOP,S,LIME GREEN
875,J0048-TP-XL,J0048,TOP,XL,LIME GREEN
876,J0048-TP-XS,J0048,TOP,XS,LIME GREEN
877,J0048-TP-XXL,J0048,TOP,XXL,LIME GREEN
878,J0048-TP-XXXL,J0048,TOP,XXXL,LIME GREEN
879,J0049-TP-L,J0049,TOP,L,Beige
880,J0049-TP-M,J0049,TOP,M,Beige
881,J0049-TP-S,J0049,TOP,S,Beige
882,J0049-TP-XL,J0049,TOP,XL,Beige
883,J0049-TP-XS,J0049,TOP,XS,Beige
884,J0049-TP-XXL,J0049,TOP,XXL,Beige
885,J0049-TP-XXXL,J0049,TOP,XXXL,Beige
886,J0055-SET-S,J0055,SET,S,Multicolor
887,J0055-SET-XL,J0055,SET,XL,Multicolor
888,J0055-SET-XS,J0055,SET,XS,Multicolor
889,J0055-SET-XXL,J0055,SET,XXL,Multicolor
890,J0057-DR-L,J0057,DRESS,L,Green
891,J0057-DR-M,J0057,DRESS,M,Green
892,J0057-DR-S,J0057,DRESS,S,Green
893,J0057-DR-XL,J0057,DRESS,XL,Green
894,J0057-DR-XS,J0057,DRESS,XS,Green
895,J0057-DR-XXL,J0057,DRESS,XXL,Green
896,J0057-DR-XXXL,J0057,DRESS,XXXL,Green
897,J0058-DR-L,J0058,DRESS,L,Blue
898,J0058-DR-M,J0058,DRESS,M,Blue
899,J0058-DR-S,J0058,DRESS,S,Blue
900,J0058-DR-XL,J0058,DRESS,XL,Blue
901,J0058-DR-XS,J0058,DRESS,XS,Blue
902,J0058-DR-XXL,J0058,DRESS,XXL,Blue
903,J0061-SET-M,J0061,SET,M,Mustard
904,J0061-SET-S,J0061,SET,S,Mustard
905,J0061-SET-XL,J0061,SET,XL,Mustard
906,J0061-SET-XS,J0061,SET,XS,Mustard
907,J0061-SET-XXL,J0061,SET,XXL,Mustard
908,J0061-SET-XXXL,J0061,SET,XXXL,Mustard
909,J0062-DR-L,J0062,DRESS,L,Multicolor
910,J0062-DR-M,J0062,DRESS,M,Multicolor
911,J0062-DR-S,J0062,DRESS,S,Multicolor
912,J0062-DR-XL,J0062,DRESS,XL,Multicolor
913,J0062-DR-XS,J0062,DRESS,XS,Multicolor
914,J0062-DR-XXL,J0062,DRESS,XXL,Multicolor
915,J0062-DR-XXXL,J0062,DRESS,XXXL,Multicolor
916,J0070-KR-L,J0070,KURTA,L,Light Green
917,J0070-KR-M,J0070,KURTA,M,Light Green
918,J0070-KR-S,J0070,KURTA,S,Light Green
919,J0070-KR-XL,J0070,KURTA,XL,Light Green
920,J0070-KR-XS,J0070,KURTA,XS,Light Green
921,J0070-KR-XXL,J0070,KURTA,XXL,Light Green
